[08-14 01:34:21]create bugbear778  pos = 120900 50000, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 282913 276413, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 283695 276749, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 283025 277305, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 282705 278651, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 283484 279551, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 283607 280917, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 284289 281984, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 285375 282350, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285697 281773, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 285915 280936, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287904 280422, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287632 279159, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 289076 277560, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 288357 276847, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 289127 275170, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 288653 274624, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289528 276353, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 291871 277514, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 292409 278263, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 292916 278012, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 294045 279342, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 294123 280417, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 294747 280922, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295559 282017, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 296166 281527, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 297090 282070, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 299980 282024, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 298911 281602, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 298539 280867, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 299737 280352, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 299081 277178, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 298715 277681, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 298713 278528, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 299184 278727, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 299758 278506, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 300156 277886, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 299656 277240, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 298872 274157, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 299743 275299, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 299972 274550, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 299928 272333, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 299260 272903, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 298546 272588, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 296686 270435, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295608 270834, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 296196 271467, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 297080 272569, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 296074 273545, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 280320 297048, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 294202 274487, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 293387 272879, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 295619 272530, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 294449 272222, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 294018 271276, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295274 274191, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232217 337092, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 231714 336145, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 232689 336080, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 236257 343106, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 234917 344385, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232829 342827, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 233171 343915, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 231203 343734, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 233834 344074, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 230315 344189, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 228820 342869, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232317 339731, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 234726 343636, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 232785 341353, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 231995 341523, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 230554 342733, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 230126 341765, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 230656 340909, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 231221 340131, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 229593 340201, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 229388 339300, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 227529 339677, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 227788 341140, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 227224 342490, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226927 341777, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 225942 341322, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 225078 341464, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 224795 340380, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 225728 339364, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 226394 339384, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 227220 338494, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 226243 338449, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 225531 337839, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 224633 338503, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 223886 337690, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 223651 339860, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 223464 338652, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 222361 339135, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 221207 338825, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 218522 337576, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 219535 336611, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 220345 336285, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 220042 337132, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 219750 339868, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 219265 341091, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 218535 340596, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 219323 339018, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 218446 339540, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 218682 338287, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 217822 338158, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 217227 339502, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 216581 340430, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 216315 339546, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 214947 339198, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 227704 330889, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 227342 331806, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 226952 333574, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 226083 332387, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226401 332872, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226637 330935, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 221114 327883, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 221153 330156, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 220623 329339, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 221358 331468, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 221580 330775, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 222322 329964, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 223182 329130, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 222284 329192, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 222194 328065, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 221828 327648, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 222717 326679, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 223511 327098, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 223689 327609, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 224119 327925, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 224940 326786, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 225487 327094, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 226056 326499, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226698 326248, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 227502 325451, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 230047 315281, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 227460 317741, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 228426 317948, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 228375 316718, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 224886 315367, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 224743 314224, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 225548 315840, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226434 316589, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226158 315474, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 225287 317588, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 225198 316544, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226702 317946, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 225882 317170, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 225772 318174, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 225410 319939, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 225381 319067, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226514 321004, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 226499 320002, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 227300 319444, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 227995 318645, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 229515 320139, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 228172 320084, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 228871 319563, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 228713 318575, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 229384 318037, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 229862 318220, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 230588 317684, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 231549 315560, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 230888 316451, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 230281 314739, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 230154 313816, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 229553 313381, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 230142 312691, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 231061 313548, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 231661 313000, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 232066 314097, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 232566 313909, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 232765 314997, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232595 317025, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 232913 317562, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 233363 316157, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 238116 319784, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 237133 319990, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 237507 318864, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 236466 318410, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 236508 317367, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 237072 316776, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 237871 316604, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 237722 315660, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 239087 316047, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 239606 315239, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 240415 319493, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 239984 318779, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 240382 317488, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 239186 318209, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 239862 316696, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 242469 319679, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 242355 320634, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 241435 322976, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 242155 322722, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 243910 322825, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 243401 321981, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 244413 321653, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 244598 320674, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 243682 320258, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 245120 320047, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 245552 318952, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 244343 318879, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 244609 318933, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 243524 318698, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 244326 318139, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 247821 318607, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 247623 317623, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 247559 316298, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 248196 315145, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 249973 315184, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 248890 315316, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 249456 314600, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 248558 313360, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 249698 312640, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 250410 312489, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 251799 312942, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 251832 313827, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 252626 313327, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 254918 315048, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 253543 316177, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 253579 315240, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 254217 313838, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 260265 303192, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 259305 303009, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 260038 301780, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 263689 305984, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 263479 304881, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 264318 305084, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 264282 303955, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 265235 304450, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 264931 303038, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 266966 299728, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 267474 299103, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 268354 298067, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 269095 297624, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 269596 296810, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 270441 296090, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 271313 298172, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 270453 297961, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 271521 297012, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 283545 296904, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 284013 296137, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 285564 297902, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 286039 298107, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 285896 296862, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 287734 296293, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 289250 297606, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 288022 297130, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 289492 296298, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 294409 301737, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 295644 303061, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 295870 301670, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 296078 302519, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 297454 298473, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 297457 299666, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 298268 300231, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 298505 298953, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 295989 294409, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 296019 295430, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 298161 296348, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 298397 294664, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 297944 295729, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 296908 294761, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 297485 293783, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 308484 294476, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 308778 289876, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 308143 290723, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 307639 289977, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 303213 288680, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 304165 288454, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 305073 288228, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 306106 287808, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 302318 285222, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 303102 287625, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 304162 287695, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 304438 286527, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 305436 285573, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 306195 284230, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 304475 285243, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 305007 284751, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 303371 284926, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 303788 284642, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 303785 285587, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 302755 286024, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 303568 286440, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 299491 289263, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 302202 287846, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 302911 289811, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 302911 288187, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 304807 290755, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 304506 289724, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 309537 294850, angle = 250, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 309664 291079, angle = 250, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 309294 290971, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 308534 291634, angle = 134, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 307906 294145, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 309328 293607, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 307418 295076, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 305427 295934, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 306437 295036, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 307302 294762, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 307656 293644, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 307577 292312, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 308311 291995, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 308940 292096, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 307420 290680, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 307252 292246, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 305889 292120, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 306526 291218, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 304880 291489, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 305855 292535, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 305614 293509, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 305834 295214, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 304625 294958, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 304488 293503, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 303700 294149, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 301864 290648, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 304277 292733, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 304465 291974, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 302943 292455, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 303176 292156, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 303338 292705, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 302785 293946, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 301879 293409, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300720 292323, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 301337 292535, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300380 291310, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300092 292006, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 299852 290922, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300143 290043, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 301486 288656, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 300162 288194, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 300071 289156, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear735  pos = 301525 289786, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 302490 290279, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 301713 291342, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 300710 290664, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear736  pos = 299849 287374, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 300331 287634, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear734  pos = 301108 286945, angle = 145, rTime = 60
