[08-14 01:34:17]create bugbear686  pos = 28192 29486, angle = 145, rTime = 3600
[08-14 01:34:20]create bugbear679  pos = 26627 24540, angle = 355, rTime = 7200
[08-14 01:34:20]create bugbear670  pos = 26295 25135, angle = 10, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 27231 25120, angle = 10, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 26732 24905, angle = 10, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26710 23330, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26187 23002, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 27238 22925, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear715  pos = 26684 29693, angle = 175, rTime = 10800
[08-14 01:34:20]create bugbear671  pos = 26784 29693, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26584 29693, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 26684 29793, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 26684 29593, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26202 30130, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26623 30502, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 27142 30098, angle = 175, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 26764 31532, angle = 25, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 25596 31278, angle = 25, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 6989 2170, angle = 250, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 8012 1960, angle = 250, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9783 2094, angle = 250, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 10009 2297, angle = 250, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 12364 2164, angle = 280, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 14212 2175, angle = 280, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 14577 2232, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 16710 2101, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 18267 2170, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 19916 2110, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 22527 2342, angle = 250, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 22727 2777, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 22927 2099, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 22897 3874, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 22762 5750, angle = 100, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 23017 5943, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 23469 7254, angle = 205, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 24852 7276, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 25041 7436, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 30789 26868, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 26921 7200, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 28860 7341, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 29716 7322, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 30748 6390, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 30982 5349, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 31013 4047, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 30820 3717, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 30939 2141, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 30540 2338, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 25016 2417, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 26431 2469, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 28924 2381, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 32653 2036, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 34802 1949, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 35023 2088, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 36898 2088, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 38555 2066, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 40905 2045, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 43198 2038, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 43447 2118, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 44690 2053, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 46360 2038, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 48156 2025, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 51880 5987, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 51487 6952, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 24316 28447, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51587 8617, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 21329 29630, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 52275 10576, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51799 12446, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 51803 14733, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51669 15057, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51981 16273, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51979 17775, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51545 17870, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 22614 30346, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51985 20027, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 51457 22505, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 51242 22068, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 51924 22492, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 50702 23357, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 50912 24600, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 52234 26026, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 50722 27113, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 52176 28188, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 50729 29475, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51621 30645, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 51236 33118, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 50926 32665, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 21190 31880, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 50023 32458, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 48813 32544, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 47408 32489, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 52189 37361, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 45038 32508, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 44350 31775, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 44177 31053, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 44298 29640, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 44608 28432, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 44489 26135, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 44741 24922, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 44384 24740, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 44603 22808, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 44395 22367, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 44748 21891, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 46253 21897, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 46539 22179, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 48239 21977, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 49910 21776, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 29316 29378, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 29227 30861, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 27866 31072, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 27871 23947, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 28554 24443, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51711 34215, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51268 35251, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 51101 37672, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 52190 39363, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 24494 33725, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 51690 40447, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51338 41108, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 24606 32517, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51507 42620, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 50997 44734, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 52262 44132, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 32350 30543, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 52043 46432, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 51442 47629, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51189 48981, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 51690 49344, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 30465 31061, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 47176 52668, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 45312 52692, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 43784 52643, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 42077 52609, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 32152 25054, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 40525 52690, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 38751 52604, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 36361 52591, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 33954 52592, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 29440 26112, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 31627 52709, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 30807 52333, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 30244 52601, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 31674 24460, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 30712 50949, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 31014 49297, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 30816 48781, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 23445 29238, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 29306 47705, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 27012 48212, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 26758 48456, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 27361 48653, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 25645 47636, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 24843 47623, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 23103 47764, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 22571 48493, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 23081 50071, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 22528 51409, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 22955 52381, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 25562 52396, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 27807 52402, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 23663 33998, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 21268 52594, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 21038 23751, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 19342 52632, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 17403 52606, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 15566 52669, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 15258 52566, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 13473 52606, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 10412 52560, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 10261 52709, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 6565 52679, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 7626 52638, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2702 49186, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2192 48471, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2995 47320, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2243 46711, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 3039 45418, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2335 44821, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2755 43997, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2658 41789, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2312 41188, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 23691 27762, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2342 39267, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2805 38880, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2741 37249, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2241 37015, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2584 35447, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2043 34646, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 24149 26007, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 2596 32273, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 24049 27534, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2252 32010, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2977 32612, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 4069 32441, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 5452 32392, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 6949 32450, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 8361 32463, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 25148 23564, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 8921 31960, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9686 31333, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9171 30408, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 9640 29336, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 8992 28562, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 9001 27200, angle = 115, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 8445 27051, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 8451 27350, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9396 26092, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 9068 25115, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 9597 24354, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 9318 23114, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9266 22388, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 25484 24139, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 8876 21927, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 6874 21944, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 5854 21669, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 5644 21858, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 22124 25080, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 3805 22009, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 2326 22280, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2121 22664, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2752 22485, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 3045 24584, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2121 25913, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 3052 26146, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 3266 28123, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2154 28587, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2974 29938, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2638 30066, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2274 20488, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2071 18971, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2413 18724, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2355 17102, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 23170 21080, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 2315 15631, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2306 14223, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2524 12576, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2252 12425, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 30082 24565, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2403 10261, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2426 8054, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 21181 21435, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 2497 6132, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 2479 6504, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 32383 22518, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26628 20361, angle = 355, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 26279 20835, angle = 355, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 27086 20820, angle = 355, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 20991 27720, angle = 265, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 21345 27281, angle = 250, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 21358 27697, angle = 265, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 21321 28157, angle = 280, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26502 34397, angle = 190, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 26848 34434, angle = 190, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 26622 34746, angle = 160, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 33836 27528, angle = 115, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 33451 27508, angle = 115, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 33171 27766, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 33086 27270, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 29141 22308, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 24385 22509, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 23506 24490, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4578 5961, angle = 355, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4866 7023, angle = 190, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4263 8162, angle = 190, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4410 8464, angle = 190, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4808 9958, angle = 190, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 5558 10696, angle = 205, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 4503 11733, angle = 205, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 7491 10211, angle = 205, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 7708 10629, angle = 205, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 8285 8018, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9416 10766, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 6656 4254, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 7615 4199, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9139 4161, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 32243 36284, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 10730 4336, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 10882 4764, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 10825 6372, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11015 6605, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 10620 7915, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 10830 9366, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 10665 9698, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11203 9852, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear671  pos = 9796 9635, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 8318 7442, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 32022 36497, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 7770 8107, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 7490 6591, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 6838 7071, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 11150 11460, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 13041 11771, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 11527 13267, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11493 15324, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11762 15089, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11695 16920, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 12853 16710, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 13469 4250, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 15016 15610, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 14297 16246, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 15091 17034, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 16681 16464, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 17131 16314, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 17563 15090, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 17376 14299, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 17273 12380, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 12537 12076, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 16109 12024, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 14605 11911, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4626 12231, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4553 13898, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4354 14175, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4612 15251, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4482 16395, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 21363 36315, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4409 18031, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 5049 19221, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 4768 19676, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 23041 36257, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 7133 17834, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 7484 18058, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 8843 18353, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 9356 17229, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 9304 13488, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9141 16563, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9686 15187, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 9339 14934, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 12011 21136, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 7964 13118, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 6780 13503, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 6834 14003, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 7013 15551, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 6595 16711, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 10277 19497, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 11220 19446, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 12113 19818, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11909 22356, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11608 21981, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear669  pos = 11760 24044, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 12340 25221, angle = 145, rTime = 120
[08-14 01:34:20]create bugbear670  pos = 11755 25935, angle = 145, rTime = 120
