[08-14 01:34:24]create bugbear778  pos = 209900 275200, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear505  pos = 336028 326286, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 337109 326693, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 337956 326852, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 339533 328603, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 341010 328636, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 341497 328073, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 342301 327797, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 341952 326469, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 342328 325305, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 342510 323858, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 341555 322722, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 341444 323605, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 340032 324444, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 340336 325515, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 340574 326861, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 339741 327264, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 339059 326565, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 337657 325637, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 338600 325605, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 336641 324818, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 335185 325840, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 332370 326181, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 331498 325699, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 331596 324535, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 331383 323284, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 331415 322143, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 332426 321430, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 332776 320019, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 333583 319335, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear505  pos = 334345 318201, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 334240 316997, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 334528 315677, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 334901 313858, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 336528 312838, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 337693 313216, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 339161 312580, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 341090 313457, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 340454 313889, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 338620 313927, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 341723 314911, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 341318 316198, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 341370 317852, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 340491 319220, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 340351 320455, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 340325 322400, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 340264 323371, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 339052 324376, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 338023 324027, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 335873 323705, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 334413 324529, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 333437 325452, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 332883 324288, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 332332 323486, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 333384 321641, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 333904 322738, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 335143 322230, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 333746 320162, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 334705 319380, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 335159 320683, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 336335 320083, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 336434 322072, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 337170 323532, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 338554 322911, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 338097 321515, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 337373 320173, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 336706 318931, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 335461 318056, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 335326 316387, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 335288 314800, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 336288 314095, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 336740 316176, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 337471 318223, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 338511 319336, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 339067 320908, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 339075 318134, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 337888 316873, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 337369 315159, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 338146 314668, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 339505 316022, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 339813 317177, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear513  pos = 339676 315048, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 356190 82712, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 349199 72804, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 351088 72867, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 349238 79388, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 351245 78953, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 352400 80039, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 352883 81622, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 353596 83466, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 355142 83960, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 356761 84404, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 356266 81887, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 356168 79572, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 355349 78758, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 354433 77213, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 351558 77354, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 352668 76613, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 352926 74592, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 354899 74655, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 355802 76000, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 357384 76874, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 358542 78861, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 360271 80395, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 358285 82119, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 360559 79476, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear504  pos = 358345 75974, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear544  pos = 358329 74670, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear545  pos = 357563 74099, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 226613 109122, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 216526 110659, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 217023 110337, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 216679 111487, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 216987 112343, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 216906 113141, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 216485 113967, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 217845 112243, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 218833 113245, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 219094 113882, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 219761 112599, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 218332 111461, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 217791 110541, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 217538 109747, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 218676 110238, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 219925 110246, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 219438 111003, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 220383 111092, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 220759 110271, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 222010 110258, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 222990 109873, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 223707 109530, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 224831 109706, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 225668 109617, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 226418 109856, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 227375 109355, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 227091 110090, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 226372 110473, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 225346 110645, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 224119 110656, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 223659 111036, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 222540 111067, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 221371 111161, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 220476 112193, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 220063 113340, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 220249 114357, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 222086 113351, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 223546 112556, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 223704 111893, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 224513 112894, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 223388 113665, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 224587 113911, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 225592 114446, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 227080 115146, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear539  pos = 226428 112647, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear537  pos = 225373 112044, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear538  pos = 227103 112505, angle = 145, rTime = 30
[08-14 01:34:24]create bugbear890  pos = 226191 112581, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear890  pos = 221635 110732, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear890  pos = 223965 114029, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear890  pos = 222879 111686, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear889  pos = 63796 248267, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear889  pos = 61892 250208, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear889  pos = 57165 249968, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear889  pos = 56798 245122, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear889  pos = 57493 242995, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear889  pos = 56442 243074, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear889  pos = 56808 239357, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear888  pos = 217724 266353, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear890  pos = 223087 110573, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear888  pos = 214605 279456, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear888  pos = 212807 274578, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear888  pos = 214493 269597, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear888  pos = 217362 265594, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear888  pos = 222564 264376, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear888  pos = 226556 266212, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear900  pos = 181142 268225, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear900  pos = 182828 270777, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear900  pos = 185832 269240, angle = 235, rTime = 60
[08-14 01:34:24]create bugbear900  pos = 185296 269648, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear900  pos = 188816 271065, angle = 175, rTime = 60
[08-14 01:34:24]create bugbear900  pos = 189535 275863, angle = 205, rTime = 60
[08-14 01:34:24]create bugbear920  pos = 121709 186745, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear920  pos = 115324 187417, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear920  pos = 115275 188010, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear920  pos = 112158 198136, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear920  pos = 112764 194618, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear920  pos = 110260 193119, angle = 145, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 65669 22569, angle = 180, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 64469 24069, angle = 270, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 58569 14269, angle = 115, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 61769 10469, angle = 90, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 63969 15669, angle = 50, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 64569 17069, angle = 235, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 64969 19669, angle = 270, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 63069 24669, angle = 180, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 68069 13669, angle = 220, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 70269 11769, angle = 45, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 72169 10969, angle = 50, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 72169 10969, angle = 50, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 73469 14169, angle = 90, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 69469 17369, angle = 50, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 70169 23769, angle = 110, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 68269 24369, angle = 340, rTime = 60
[08-14 01:34:24]create bugbear75  pos = 64869 26969, angle = 190, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 69769 10569, angle = 180, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 74369 10269, angle = 5, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 70369 15269, angle = 45, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 72069 15469, angle = 175, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 71769 22569, angle = 45, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 67669 22769, angle = 45, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 66469 25969, angle = 45, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 59969 21569, angle = 80, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 60869 12969, angle = 80, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 63469 18969, angle = 80, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 63669 21169, angle = 260, rTime = 60
[08-14 01:34:24]create bugbear185  pos = 61769 23569, angle = 260, rTime = 60
[08-14 01:34:25]create bugbear903  pos = 30828 35845, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 35128 37645, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 36628 26245, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 15828 2745, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 2628 12745, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 12928 35645, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 17528 40645, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 37528 17245, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 29328 11245, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 57328 2045, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear903  pos = 64328 1845, angle = 145, rTime = 180
[08-14 01:34:25]create bugbear904  pos = 31628 26645, angle = 145, rTime = 240
[08-14 01:34:25]create bugbear904  pos = 11428 17045, angle = 145, rTime = 240
[08-14 01:34:25]create bugbear904  pos = 8928 37945, angle = 145, rTime = 240
[08-14 01:34:25]create bugbear904  pos = 29928 4645, angle = 145, rTime = 240
[08-14 01:34:25]create bugbear904  pos = 64428 10645, angle = 145, rTime = 240
[08-14 01:34:25]create bugbear904  pos = 61928 16245, angle = 145, rTime = 240
[08-14 01:34:25]create bugbear904  pos = 54128 32545, angle = 145, rTime = 240
[08-14 01:34:25]create bugbear905  pos = 49628 16645, angle = 145, rTime = 300
[08-14 01:34:25]create bugbear905  pos = 54928 27545, angle = 145, rTime = 300
[08-14 01:34:25]create bugbear905  pos = 50228 32645, angle = 145, rTime = 300
[08-14 01:34:26]create bugbear207  pos = 184214 297177, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184016 296852, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184608 297359, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 183956 297425, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184372 297572, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184993 297120, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 183793 295734, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 183618 296198, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184056 296266, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 183656 296752, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184211 295616, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 186015 296506, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184994 295760, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184747 296032, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184270 294714, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184443 295105, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 183798 295097, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear207  pos = 184105 295022, angle = 280, rTime = 120
[08-14 01:34:26]create bugbear469  pos = 183225 295220, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 183263 295667, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182674 296093, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182798 295133, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182247 295854, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182336 296365, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182546 296802, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182072 296728, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 181926 296038, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182001 295312, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182317 294951, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 181422 295659, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 181509 296160, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182294 297174, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182380 293439, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182191 293865, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182075 294473, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 182625 294491, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear469  pos = 181530 294831, angle = 145, rTime = 240
[08-14 01:34:26]create bugbear205  pos = 181916 294701, angle = 145, rTime = 40
[08-14 01:34:26]create bugbear205  pos = 181272 295001, angle = 190, rTime = 40
[08-14 01:34:26]create bugbear205  pos = 181885 296369, angle = 205, rTime = 40
[08-14 01:34:26]create bugbear107  pos = 183570 296961, angle = 70, rTime = 60
[08-14 01:34:26]create bugbear470  pos = 89445 198484, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89638 198889, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89195 198833, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89710 198521, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89622 199389, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89708 200456, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89116 201254, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 88564 199765, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89036 199439, angle = 265, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 88762 199968, angle = 205, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89130 199577, angle = 205, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89666 199681, angle = 205, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90184 200014, angle = 205, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 87721 199497, angle = 310, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 87611 200499, angle = 310, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89029 200886, angle = 310, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 88093 199064, angle = 310, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 88820 198236, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 91281 199132, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 90976 198648, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 91645 199275, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 91809 199878, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 91170 199483, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 90821 199181, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 89733 201273, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 90477 200475, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear470  pos = 90102 199352, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89698 200003, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89666 200855, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89526 201286, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90178 201440, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90242 202076, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90426 202584, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90833 202665, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 91183 203310, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90960 201849, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90707 201608, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 88644 200433, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 88164 199631, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 88711 198992, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 90002 198109, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89966 198716, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear471  pos = 89321 199111, angle = 145, rTime = 80
[08-14 01:34:26]create bugbear511  pos = 87739 199919, angle = 40, rTime = 80
[08-14 01:34:26]create bugbear511  pos = 86344 198357, angle = 70, rTime = 80
[08-14 01:34:26]create bugbear194  pos = 88321 199114, angle = 205, rTime = 80
[08-14 01:34:26]create bugbear194  pos = 88296 201217, angle = 10, rTime = 80
[08-14 01:34:26]create bugbear461  pos = 228240 293210, angle = 145, rTime = 180
[08-14 01:34:26]create bugbear461  pos = 229560 293070, angle = 160, rTime = 180
[08-14 01:34:26]create bugbear461  pos = 227075 293684, angle = 145, rTime = 180
[08-14 01:34:26]create bugbear461  pos = 229789 293298, angle = 190, rTime = 180
[08-14 01:34:26]create bugbear626  pos = 68119 378637, angle = 310, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 70157 378568, angle = 355, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 72816 378506, angle = 25, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 68038 380802, angle = 295, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 68248 383233, angle = 250, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 70369 383231, angle = 175, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 73540 379665, angle = 100, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 74606 380553, angle = 85, rTime = 90
[08-14 01:34:26]create bugbear626  pos = 72053 384236, angle = 175, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 69093 379325, angle = 175, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 69857 379727, angle = 145, rTime = 90
[08-14 01:34:26]create bugbear461  pos = 68874 380532, angle = 145, rTime = 90
