[08-14 01:34:20]create bugbear778  pos = 97200 362100, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear462  pos = 73588 103305, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear209  pos = 68758 98926, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear209  pos = 66576 97300, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear208  pos = 64749 96339, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear208  pos = 62149 93924, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear208  pos = 60297 94288, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear209  pos = 57369 91978, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear209  pos = 55872 92605, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear209  pos = 53928 93777, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear209  pos = 52301 93087, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear208  pos = 50687 92659, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear208  pos = 50663 93397, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 51278 93822, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 49116 98839, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 46397 103476, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 46833 106035, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 44166 108553, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 42775 107577, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 43717 104731, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 43199 103854, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 41685 103521, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 41672 102815, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 42450 99475, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 44893 98476, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 46597 96450, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 48739 95534, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 50922 94592, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 52154 94621, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 54029 95719, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 55683 95273, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 57950 94447, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 60051 94944, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 62401 95479, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 63777 96107, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 65374 97873, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 66705 98417, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 68981 98844, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 67904 99798, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 68989 100774, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 69363 103161, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 70153 104651, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 68991 105243, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear207  pos = 68390 104769, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 70137 108074, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 50748 84895, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 59589 82164, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 57557 88607, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 44764 89412, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 45873 82822, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 39170 85464, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 37347 91105, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 41329 96873, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 37106 100348, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 35644 118258, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 41629 120182, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 45667 112122, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 40229 112075, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 35883 111437, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 36591 105216, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 41369 105552, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 51114 102121, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 57889 98130, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 60368 102181, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 52991 107825, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 51276 112728, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 51427 119453, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 58575 114901, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 59661 120130, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 67522 124188, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 68693 118074, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 70180 112786, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 62389 113045, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 64024 108177, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 66251 103868, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 70660 96407, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 70355 91448, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 66326 88228, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 66837 81477, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 70437 85913, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 74553 81440, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 77565 84619, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 77934 89984, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 75737 93521, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 77302 97677, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 77005 101736, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 76736 106673, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 76762 112473, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 76016 117906, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear819  pos = 77289 123037, angle = 145, rTime = 150
[08-14 01:34:21]create bugbear820  pos = 57129 83456, angle = 145, rTime = 7200
[08-14 01:34:21]create bugbear820  pos = 41765 94804, angle = 145, rTime = 7200
[08-14 01:34:21]create bugbear820  pos = 40223 105781, angle = 145, rTime = 7200
[08-14 01:34:21]create bugbear820  pos = 47913 118747, angle = 145, rTime = 7200
[08-14 01:34:21]create bugbear820  pos = 71356 110998, angle = 145, rTime = 7200
[08-14 01:34:21]create bugbear819  pos = 106836 27057, angle = 145, rTime = 7200
[08-14 01:34:21]create bugbear837  pos = 17311 96311, angle = 145, rTime = 86400
[08-14 01:34:21]create bugbear895  pos = 8004 98556, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 3586 94373, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 8210 90843, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 11633 94069, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 15719 94586, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 19824 98366, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 23553 94355, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 19806 90814, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 23579 82218, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 20043 78975, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 15698 81990, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 11511 82389, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 7963 79056, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 3863 82605, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 8625 86507, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear895  pos = 20308 86551, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear914  pos = 86296 15636, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear914  pos = 94442 11096, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear914  pos = 96301 10880, angle = 295, rTime = 60
[08-14 01:34:21]create bugbear915  pos = 111347 9209, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear915  pos = 120917 11129, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear915  pos = 132980 8668, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear915  pos = 134083 12363, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear915  pos = 125929 16081, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear915  pos = 129208 21840, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear915  pos = 131716 27851, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear914  pos = 132419 38990, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear913  pos = 130158 47133, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear914  pos = 121105 49665, angle = 175, rTime = 60
[08-14 01:34:21]create bugbear913  pos = 57935 99987, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear913  pos = 66448 111150, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear913  pos = 75665 106426, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear913  pos = 72005 95253, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear913  pos = 75826 86222, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear913  pos = 70957 81393, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 23428 86073, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 23624 78962, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 15784 79134, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 15962 86254, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 11345 86050, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 11571 78982, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 3776 86460, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 3954 98261, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 3691 90978, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 11508 90886, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 11490 98203, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 23464 98138, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 23630 90907, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 15758 90854, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear904  pos = 15848 98428, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear894  pos = 19251 94894, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear894  pos = 7753 94236, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear905  pos = 3727 78944, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear894  pos = 20817 83305, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear894  pos = 7720 82413, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear924  pos = 105683 48274, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear925  pos = 103361 50818, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear925  pos = 95647 51955, angle = 205, rTime = 60
[08-14 01:34:21]create bugbear924  pos = 89320 49602, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear924  pos = 88791 49184, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear923  pos = 83895 44882, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear925  pos = 88581 39835, angle = 220, rTime = 60
[08-14 01:34:21]create bugbear924  pos = 85497 37543, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear924  pos = 80614 29486, angle = 235, rTime = 60
[08-14 01:34:21]create bugbear924  pos = 80954 29470, angle = 235, rTime = 60
[08-14 01:34:21]create bugbear923  pos = 81776 22638, angle = 190, rTime = 60
[08-14 01:34:21]create bugbear923  pos = 83425 16032, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 7466 11771, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 6844 10565, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 9115 8042, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 11436 7740, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 8201 8590, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 9210 22071, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 16967 22831, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 18003 21061, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 18305 15589, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 7791 14993, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 13397 10783, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 6849 6819, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 7144 9232, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 284 509, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 7939 7260, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 8185 11194, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 6618 12245, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 8065 13506, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 9233 14876, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 6729 15659, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 6943 17451, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 8245 16703, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 9236 18695, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 7125 19397, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 7029 20366, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 8300 21581, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 7104 23177, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 11047 22508, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 12120 19945, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 13395 21325, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 13305 23636, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 14870 21363, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 15006 18640, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 16444 11553, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear963  pos = 15395 8470, angle = 145, rTime = 14400
[08-14 01:34:21]create bugbear971  pos = 14905 9146, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 15951 9078, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 15381 10021, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 10314 13037, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 11545 15958, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 11793 18653, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 13211 18723, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 14214 16453, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 16598 14245, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 17224 19508, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 16758 15260, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 9859 10410, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 11896 10259, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 11154 11604, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 23667 18360, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 13178 11824, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 15014 13276, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 13742 15229, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 9964 17242, angle = 142, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 12829 13520, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 17099 7274, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear971  pos = 17058 10237, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 17010 16794, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 16582 18119, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 16312 21211, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear970  pos = 14695 19808, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 18912 16135, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 19736 16999, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 18961 18673, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 18904 20313, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 21648 20459, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 22210 18066, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 22301 15984, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 20626 18515, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 20946 14221, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 23063 14130, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 23735 20345, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 23513 23014, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 21261 23534, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 19474 23208, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 19546 22211, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 21497 21932, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 6555 14269, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear962  pos = 8749 20367, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 9387 23221, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 10137 6583, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 10727 8329, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 12521 6892, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 12633 8090, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear961  pos = 18306 7007, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 17919 8062, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 18241 9280, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 18195 11142, angle = 145, rTime = 60
[08-14 01:34:21]create bugbear960  pos = 18478 13058, angle = 145, rTime = 60
[08-14 01:34:22]create bugbear964  pos = 25979 12322, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 24440 9900, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 24244 6181, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 23802 3604, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 12917 10971, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 12934 11991, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 8432 14758, angle = 225, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 11394 11787, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 9470 9818, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 7152 11271, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 7294 12071, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 7391 13084, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 9493 19850, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 8750 20668, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 7474 18450, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 7061 18217, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 7534 17807, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 9521 15887, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 8247 16311, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 8390 17294, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 17472 19396, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 19067 20088, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 20288 19905, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 21552 19643, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 24137 17657, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 24888 13191, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 23721 13337, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 23330 13196, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 22883 14816, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 25895 14521, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 25011 14630, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 24222 14714, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 22523 15111, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 22732 17490, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 20836 16295, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 21120 17570, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 18678 16865, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 19746 17704, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 19381 18549, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 18785 19311, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 17046 18859, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 16896 20952, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 15012 20251, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 14935 19483, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 14440 18242, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 13342 18093, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 13699 16350, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 14561 17160, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 15661 16112, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 17151 15369, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear972  pos = 16944 13928, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 19357 10319, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 21915 10179, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 18974 12798, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 18717 8871, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 18446 8539, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 20638 8479, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 20677 6215, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 19238 4987, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 21693 9394, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 18503 12396, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 19426 12304, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 20455 11484, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 19446 11051, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 18788 10551, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 17750 10384, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 15383 11327, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 16776 8897, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 14355 9032, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 9169 11116, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 10520 9260, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 8660 8093, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 9958 5610, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 11320 4586, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 16436 5367, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 18703 3782, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 20002 3968, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 22025 4906, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 24502 7592, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 22863 5443, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear966  pos = 22553 6613, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 23431 8103, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear973  pos = 26580 5615, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 26893 9567, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear965  pos = 25686 16369, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 23142 28373, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 21122 27529, angle = 145, rTime = 20
[08-14 01:34:22]create bugbear964  pos = 20399 27132, angle = 145, rTime = 20
